วันที่ชำระเงิน,เวลาที่ชำระเงิน,หมายเลขใบเสร็จ / ID,รหัสถาดเก็บเงิน,ชื่อเมนู,ประเภทการสั่ง,จำนวน,ราคาต่อหน่วย,ยอดก่อนลด,ส่วนลดทั้งหมด,ส่วนลดทั้งหมด %,ราคาสุทธิ,ประเภทภาษีของรายการ,โต๊ะ,ประเภทการชำระเงิน,หมายเหตุ,หมวดสินค้า,สาขา
2023-10-06,19:11,1TZ71,3MB,SOBA SHRIMP TEMPURA โซบะกุ้งเทมปุระ (007)ร้อน/Hot x 1,Dine-In,1,159,159.00,0.0,0.0,159.00,VATable,2,โอนเงิน,,SOBA AND MORE,JOJO SOBA SAMYAN
2023-10-06,19:11,1TZ71,3MB,CURRY SOBA โซบะแกงกะหรี่เอ็นวัว (010),Dine-In,1,169,169.00,0.0,0.0,169.00,VATable,2,โอนเงิน,,SOBA AND MORE,JOJO SOBA SAMYAN
2023-10-06,19:11,1TZ71,3MB,SOBA โซบะ (002)เย็น/Cold x 1,Dine-In,1,100,100.00,0.0,0.0,100.00,VATable,2,โอนเงิน,,SOBA,JOJO SOBA SAMYAN
2023-10-06,19:11,1TZ71,3MB,SHRIMP TEMPURA 5 กุ้งเทมปุระ5ตัว (013),Dine-In,1,219,219.00,0.0,0.0,219.00,VATable,2,โอนเงิน,,SIDE DISH,JOJO SOBA SAMYAN
2023-10-06,19:12,Z70HC,3MB,SOBA FRIES โซบะทอด (025),Dine-In,1,59,59.00,0.0,0.0,59.00,VATable,3,โอนเงิน,,APPETIZERS,JOJO SOBA SAMYAN
2023-10-06,19:12,Z70HC,3MB,LEMON SOBA โซบะเลมอน (004),Dine-In,1,169,169.00,0.0,0.0,169.00,VATable,3,โอนเงิน,,SOBA,JOJO SOBA SAMYAN
2023-10-06,19:12,Z70HC,3MB,BEEF SOBA โซบะเนื้อ (008),Dine-In,1,179,179.00,0.0,0.0,179.00,VATable,3,โอนเงิน,,SOBA AND MORE,JOJO SOBA SAMYAN
2023-10-06,19:12,Z70HC,3MB,GENMAI CHA ชาข้าวคั่ว,Dine-In,1,30,30.00,0.0,0.0,30.00,VATable,3,โอนเงิน,,DRINKS,JOJO SOBA SAMYAN
2023-10-06,19:12,Z70HC,3MB,GREEN TEA ชาเขียวจากสวนเราเอง,Dine-In,1,30,30.00,0.0,0.0,30.00,VATable,3,โอนเงิน,,DRINKS,JOJO SOBA SAMYAN
2023-10-06,19:50,AGTW3,3MB,SOBA ORIGINAL (001)เย็น/Cold x 1,Dine-In,1,149,149.00,0.0,0.0,149.00,VATable,5,โอนเงิน,,SOBA,JOJO SOBA SAMYAN
2023-10-06,19:50,AGTW3,3MB,SOBA โซบะ (002)เย็น/Cold x 1,Dine-In,1,100,100.00,0.0,0.0,100.00,VATable,5,โอนเงิน,,SOBA,JOJO SOBA SAMYAN
2023-10-06,19:50,AGTW3,3MB,SMOKED CHICKEN ไก่รมควัน (011),Dine-In,1,79,79.00,0.0,0.0,79.00,VATable,5,โอนเงิน,,SIDE DISH,JOJO SOBA SAMYAN
2023-10-06,19:50,AGTW3,3MB,OYAKODON โอยาโกะด้ง (015),Dine-In,1,119,119.00,0.0,0.0,119.00,VATable,5,โอนเงิน,,DONBURI,JOJO SOBA SAMYAN
2023-10-06,19:58,M1RPC,3MB,GYUDON(BEEF) ข้าวหน้าเนื้อ (016),Dine-In,1,139,139.00,0.0,0.0,139.00,VATable,5,โอนเงิน,,DONBURI,JOJO SOBA SAMYAN
2023-10-06,19:58,M1RPC,3MB,POTATO SALAD สลัดมันฝรั่ง (022),Dine-In,1,59,59.00,0.0,0.0,59.00,VATable,5,โอนเงิน,,APPETIZERS,JOJO SOBA SAMYAN
2023-10-06,21:00,VCLPP,3MB,SMOKED CHICKEN ไก่รมควัน (011),Dine-In,1,79,79.00,0.0,0.0,79.00,VATable,5,Cash,,SIDE DISH,JOJO SOBA SAMYAN
2023-10-06,21:00,VCLPP,3MB,RICE ข้าวญี่ปุ่น (017),Dine-In,1,20,20.00,0.0,0.0,20.00,VATable,5,Cash,,DONBURI,JOJO SOBA SAMYAN
2023-10-06,21:00,VCLPP,3MB,POTATO SALAD สลัดมันฝรั่ง (022),Dine-In,1,59,59.00,0.0,0.0,59.00,VATable,5,Cash,,APPETIZERS,JOJO SOBA SAMYAN
2023-10-06,21:45,R06Z4,3MB,CUCUMBER SALAD สลัดแตงกวา (023),Dine-In,1,59,59.00,0.0,0.0,59.00,VATable,2,โอนเงิน,,APPETIZERS,JOJO SOBA SAMYAN
2023-10-06,21:45,R06Z4,3MB,MINERAL WATER น้ำแร่,Dine-In,1,20,20.00,0.0,0.0,20.00,VATable,2,โอนเงิน,,DRINKS,JOJO SOBA SAMYAN
2023-10-06,21:45,R06Z4,3MB,ODEN S โอเด้งเล็ก (018),Dine-In,1,89,89.00,0.0,0.0,89.00,VATable,2,โอนเงิน,,ODEN,JOJO SOBA SAMYAN
2023-10-06,21:45,R06Z4,3MB,SOBA SHRIMP TEMPURA โซบะกุ้งเทมปุระ (007)เย็น/Cold x 1,Dine-In,1,159,159.00,0.0,0.0,159.00,VATable,2,โอนเงิน,,SOBA AND MORE,JOJO SOBA SAMYAN
2023-10-06,21:45,R06Z4,3MB,YUZU SOBA โซบะยูสุ (003),Dine-In,1,189,189.00,0.0,0.0,189.00,VATable,2,โอนเงิน,,SOBA,JOJO SOBA SAMYAN
2023-10-07,13:02,IEV2O,2XR,PILANGKASA SOBA  โซบะพีลังกาสา (006),Dine-In,1,169,169.00,0.0,0.0,169.00,VATable,4,โอนเงิน,,SOBA,JOJO SOBA SAMYAN
2023-10-07,13:02,IEV2O,2XR,SHRIMP TEMPURA 3 กุ้งเทมปุระ3ตัว (014),Dine-In,1,149,149.00,0.0,0.0,149.00,VATable,4,โอนเงิน,,SIDE DISH,JOJO SOBA SAMYAN
2023-10-07,13:02,IEV2O,2XR,SMOKED CHICKEN ไก่รมควัน (011),Dine-In,1,79,79.00,0.0,0.0,79.00,VATable,4,โอนเงิน,,SIDE DISH,JOJO SOBA SAMYAN
2023-10-07,13:02,IEV2O,2XR,YUZU SOBA โซบะยูสุ (003),Dine-In,1,189,189.00,0.0,0.0,189.00,VATable,4,โอนเงิน,,SOBA,JOJO SOBA SAMYAN
2023-10-07,13:21,OI2A9,2XR,BEEF SOBA โซบะเนื้อ (008),Dine-In,2,179,358.00,0.0,0.0,358.00,VATable,3,โอนเงิน,,SOBA AND MORE,JOJO SOBA SAMYAN
2023-10-07,13:21,OI2A9,2XR,MINERAL WATER น้ำแร่,Dine-In,1,20,20.00,0.0,0.0,20.00,VATable,3,โอนเงิน,,DRINKS,JOJO SOBA SAMYAN
2023-10-07,13:21,OI2A9,2XR,SHRIMP TEMPURA 3 กุ้งเทมปุระ3ตัว (014),Dine-In,1,149,149.00,0.0,0.0,149.00,VATable,3,โอนเงิน,,SIDE DISH,JOJO SOBA SAMYAN
2023-10-07,14:07,O0C4D,2XR,TAKO WASABI หมึกวาซาบิ (021),Dine-In,1,89,89.00,0.0,0.0,89.00,VATable,2,โอนเงิน,,APPETIZERS,JOJO SOBA SAMYAN
2023-10-07,14:07,O0C4D,2XR,POTATO SALAD สลัดมันฝรั่ง (022),Dine-In,2,59,118.00,0.0,0.0,118.00,VATable,2,โอนเงิน,,APPETIZERS,JOJO SOBA SAMYAN
2023-10-07,14:07,O0C4D,2XR,CUCUMBER SALAD สลัดแตงกวา (023),Dine-In,1,59,59.00,0.0,0.0,59.00,VATable,2,โอนเงิน,,APPETIZERS,JOJO SOBA SAMYAN
2023-10-07,14:07,O0C4D,2XR,BEEF SOBA โซบะเนื้อ (008),Dine-In,1,179,179.00,0.0,0.0,179.00,VATable,2,โอนเงิน,,SOBA AND MORE,JOJO SOBA SAMYAN
2023-10-07,14:07,O0C4D,2XR,SOBA ORIGINAL (001)เย็น/Cold x 1,Dine-In,1,149,149.00,0.0,0.0,149.00,VATable,2,โอนเงิน,,SOBA,JOJO SOBA SAMYAN
2023-10-07,14:07,O0C4D,2XR,SHRIMP TEMPURA 5 กุ้งเทมปุระ5ตัว (013),Dine-In,2,219,438.00,0.0,0.0,438.00,VATable,2,โอนเงิน,,SIDE DISH,JOJO SOBA SAMYAN
2023-10-07,14:08,AUAVO,2XR,soba tea ชาโซบะ,Dine-In,1,40,40.00,0.0,0.0,40.00,VATable,5,โอนเงิน,,DRINKS,JOJO SOBA SAMYAN
2023-10-07,14:08,AUAVO,2XR,CURRY SOBA โซบะแกงกะหรี่เอ็นวัว (010),Dine-In,1,169,169.00,0.0,0.0,169.00,VATable,5,โอนเงิน,,SOBA AND MORE,JOJO SOBA SAMYAN
2023-10-07,14:08,AUAVO,2XR,SOBA SHRIMP TEMPURA โซบะกุ้งเทมปุระ (007)เย็น/Cold x 1,Dine-In,1,159,159.00,0.0,0.0,159.00,VATable,5,โอนเงิน,,SOBA AND MORE,JOJO SOBA SAMYAN
2023-10-07,18:20,WPGSU,2XR,GENMAI CHA ชาข้าวคั่ว,Dine-In,1,30,30.00,0.0,0.0,30.00,VATable,5,โอนเงิน,,DRINKS,JOJO SOBA SAMYAN
2023-10-07,18:20,WPGSU,2XR,CURRY SOBA โซบะแกงกะหรี่เอ็นวัว (010),Dine-In,1,169,169.00,0.0,0.0,169.00,VATable,5,โอนเงิน,,SOBA AND MORE,JOJO SOBA SAMYAN
2023-10-07,18:32,8H816,2XR,OYAKODON โอยาโกะด้ง (015),Dine-In,1,119,119.00,0.0,0.0,119.00,VATable,3,โอนเงิน,,DONBURI,JOJO SOBA SAMYAN
2023-10-07,18:32,8H816,2XR,GREEN TEA ชาเขียวจากสวนเราเอง,Dine-In,1,30,30.00,0.0,0.0,30.00,VATable,3,โอนเงิน,,DRINKS,JOJO SOBA SAMYAN
2023-10-07,18:32,8H816,2XR,BEEF SOBA โซบะเนื้อ (008),Dine-In,1,179,179.00,0.0,0.0,179.00,VATable,3,โอนเงิน,,SOBA AND MORE,JOJO SOBA SAMYAN
2023-10-07,18:32,8H816,2XR,MINERAL WATER น้ำแร่,Dine-In,2,20,40.00,0.0,0.0,40.00,VATable,3,โอนเงิน,,DRINKS,JOJO SOBA SAMYAN
2023-10-07,18:32,8H816,2XR,GYUDON(BEEF) ข้าวหน้าเนื้อ (016),Dine-In,3,139,417.00,0.0,0.0,417.00,VATable,3,โอนเงิน,,DONBURI,JOJO SOBA SAMYAN
2023-10-07,18:32,8H816,2XR,GENMAI CHA ชาข้าวคั่ว,Dine-In,1,30,30.00,0.0,0.0,30.00,VATable,3,โอนเงิน,,DRINKS,JOJO SOBA SAMYAN
2023-10-07,18:32,8H816,2XR,SOBA ORIGINAL (001)เพิ่มเส้น x 1เย็น/Cold x 1,Dine-In,1,199,199.00,0.0,0.0,199.00,VATable,3,โอนเงิน,,SOBA,JOJO SOBA SAMYAN
2023-10-07,18:32,8H816,2XR,SOBA ORIGINAL (001)เย็น/Cold x 1,Dine-In,1,149,149.00,0.0,0.0,149.00,VATable,3,โอนเงิน,,SOBA,JOJO SOBA SAMYAN
2023-10-07,18:33,B3ELW,2XR,GREEN TEA ชาเขียวจากสวนเราเอง,Dine-In,1,30,30.00,0.0,0.0,30.00,VATable,2,โอนเงิน,,DRINKS,JOJO SOBA SAMYAN
2023-10-07,18:33,B3ELW,2XR,GENMAI CHA ชาข้าวคั่ว,Dine-In,1,30,30.00,0.0,0.0,30.00,VATable,2,โอนเงิน,,DRINKS,JOJO SOBA SAMYAN
2023-10-07,18:33,B3ELW,2XR,SOBA SHRIMP TEMPURA โซบะกุ้งเทมปุระ (007)ร้อน/Hot x 1,Dine-In,1,159,159.00,0.0,0.0,159.00,VATable,2,โอนเงิน,,SOBA AND MORE,JOJO SOBA SAMYAN
2023-10-07,18:33,B3ELW,2XR,SOBA SHRIMP TEMPURA โซบะกุ้งเทมปุระ (007)เย็น/Cold x 1,Dine-In,1,159,159.00,0.0,0.0,159.00,VATable,2,โอนเงิน,,SOBA AND MORE,JOJO SOBA SAMYAN
2023-10-07,18:33,B3ELW,2XR,POTATO SALAD สลัดมันฝรั่ง (022),Dine-In,1,59,59.00,0.0,0.0,59.00,VATable,2,โอนเงิน,,APPETIZERS,JOJO SOBA SAMYAN
2023-10-07,19:50,UHMKE,2XR,MINERAL WATER น้ำแร่,Dine-In,1,20,20.00,0.0,0.0,20.00,VATable,4,โอนเงิน,,DRINKS,JOJO SOBA SAMYAN
2023-10-07,19:50,UHMKE,2XR,POTATO SALAD สลัดมันฝรั่ง (022),Dine-In,1,59,59.00,0.0,0.0,59.00,VATable,4,โอนเงิน,,APPETIZERS,JOJO SOBA SAMYAN
2023-10-07,19:50,UHMKE,2XR,MIXED TEMPURA เทมปุระรวม (012),Dine-In,1,270,270.00,0.0,0.0,270.00,VATable,4,โอนเงิน,,SIDE DISH,JOJO SOBA SAMYAN
2023-10-07,19:50,UHMKE,2XR,SMOKED CHICKEN ไก่รมควัน (011),Dine-In,1,79,79.00,0.0,0.0,79.00,VATable,4,โอนเงิน,,SIDE DISH,JOJO SOBA SAMYAN
2023-10-07,19:50,UHMKE,2XR,SOBA โซบะ (002)เพิ่มเส้น x 1เย็น/Cold x 1,Dine-In,1,150,150.00,0.0,0.0,150.00,VATable,4,โอนเงิน,,SOBA,JOJO SOBA SAMYAN
2023-10-07,19:50,UHMKE,2XR,LEMON SOBA โซบะเลมอน (004),Dine-In,1,169,169.00,0.0,0.0,169.00,VATable,4,โอนเงิน,,SOBA,JOJO SOBA SAMYAN
2023-10-07,19:50,UHMKE,2XR,PILANGKASA SOBA  โซบะพีลังกาสา (006),Dine-In,1,169,169.00,0.0,0.0,169.00,VATable,4,โอนเงิน,,SOBA,JOJO SOBA SAMYAN
2023-10-07,20:03,JVWUD,2XR,SOBA โซบะ (002)เย็น/Cold x 1,Dine-In,1,100,100.00,0.0,0.0,100.00,VATable,6,โอนเงิน,,SOBA,JOJO SOBA SAMYAN
2023-10-07,20:03,JVWUD,2XR,GREEN TEA ชาเขียวจากสวนเราเอง,Dine-In,1,30,30.00,0.0,0.0,30.00,VATable,6,โอนเงิน,,DRINKS,JOJO SOBA SAMYAN
2023-10-07,20:03,JVWUD,2XR,ODEN S โอเด้งเล็ก (018),Dine-In,1,89,89.00,0.0,0.0,89.00,VATable,6,โอนเงิน,,ODEN,JOJO SOBA SAMYAN
2023-10-07,20:05,MJCKE,2XR,CUCUMBER SALAD สลัดแตงกวา (023),Dine-In,1,59,59.00,0.0,0.0,59.00,VATable,2,โอนเงิน,,APPETIZERS,JOJO SOBA SAMYAN
2023-10-07,20:05,MJCKE,2XR,SOBA SHRIMP TEMPURA โซบะกุ้งเทมปุระ (007)เพิ่มกุ้ง1ตัว x 1เย็น/Cold x 1,Dine-In,1,198,198.00,0.0,0.0,198.00,VATable,2,โอนเงิน,,SOBA AND MORE,JOJO SOBA SAMYAN
2023-10-07,20:05,MJCKE,2XR,POTATO SALAD สลัดมันฝรั่ง (022),Dine-In,1,59,59.00,0.0,0.0,59.00,VATable,2,โอนเงิน,,APPETIZERS,JOJO SOBA SAMYAN
2023-10-07,20:05,MJCKE,2XR,GREEN TEA ชาเขียวจากสวนเราเอง,Dine-In,1,30,30.00,0.0,0.0,30.00,VATable,2,โอนเงิน,,DRINKS,JOJO SOBA SAMYAN
2023-10-07,20:30,NVW1I,2XR,SOBA โซบะ (002)เย็น/Cold x 1,Dine-In,1,100,100.00,0.0,0.0,100.00,VATable,3,โอนเงิน,,SOBA,JOJO SOBA SAMYAN
2023-10-07,20:30,NVW1I,2XR,SOBA SHRIMP TEMPURA โซบะกุ้งเทมปุระ (007)ร้อน/Hot x 1,Dine-In,1,159,159.00,0.0,0.0,159.00,VATable,3,โอนเงิน,,SOBA AND MORE,JOJO SOBA SAMYAN
2023-10-07,20:30,NVW1I,2XR,BEEF SOBA โซบะเนื้อ (008),Dine-In,1,179,179.00,0.0,0.0,179.00,VATable,3,โอนเงิน,,SOBA AND MORE,JOJO SOBA SAMYAN
2023-10-07,20:30,NVW1I,2XR,TAKO WASABI หมึกวาซาบิ (021),Dine-In,1,89,89.00,0.0,0.0,89.00,VATable,3,โอนเงิน,,APPETIZERS,JOJO SOBA SAMYAN
2023-10-07,20:30,NVW1I,2XR,GREEN TEA ชาเขียวจากสวนเราเอง,Dine-In,1,30,30.00,0.0,0.0,30.00,VATable,3,โอนเงิน,,DRINKS,JOJO SOBA SAMYAN
2023-10-07,20:30,NVW1I,2XR,MINERAL WATER น้ำแร่,Dine-In,1,20,20.00,0.0,0.0,20.00,VATable,3,โอนเงิน,,DRINKS,JOJO SOBA SAMYAN
2023-10-07,21:14,TZVQB,2XR,BEEF SOBA โซบะเนื้อ (008),Take Away,2,179,358.00,0.0,0.0,358.00,VATable,Counter_a78cfdf4acfc294235d591aeb71a207048d6733d3019b68d69647b8c55d45d33,โอนเงิน,,SOBA AND MORE,JOJO SOBA SAMYAN
2023-10-07,21:16,VHDI1,2XR,CURRY SOBA โซบะแกงกะหรี่เอ็นวัว (010),Take Away,1,169,169.00,0.0,0.0,169.00,VATable,Counter_a78cfdf4acfc294235d591aeb71a207048d6733d3019b68d69647b8c55d45d33,โอนเงิน,,SOBA AND MORE,JOJO SOBA SAMYAN
2023-10-07,21:30,0OYKB,2XR,SHRIMP TEMPURA 3 กุ้งเทมปุระ3ตัว (014),Dine-In,1,149,149.00,0.0,0.0,149.00,VATable,3,โอนเงิน,,SIDE DISH,JOJO SOBA SAMYAN
2023-10-07,21:30,0OYKB,2XR,BEEF SOBA โซบะเนื้อ (008),Dine-In,1,179,179.00,0.0,0.0,179.00,VATable,3,โอนเงิน,,SOBA AND MORE,JOJO SOBA SAMYAN
2023-10-07,21:30,0OYKB,2XR,SOBA ORIGINAL (001)เย็น/Cold x 1,Dine-In,1,149,149.00,0.0,0.0,149.00,VATable,3,โอนเงิน,,SOBA,JOJO SOBA SAMYAN
2023-10-07,21:36,B28MW,2XR,BEEF SOBA โซบะเนื้อ (008),Dine-In,1,179,179.00,0.0,0.0,179.00,VATable,4,โอนเงิน,,SOBA AND MORE,JOJO SOBA SAMYAN
2023-10-07,21:36,B28MW,2XR,MINERAL WATER น้ำแร่,Dine-In,1,20,20.00,0.0,0.0,20.00,VATable,4,โอนเงิน,,DRINKS,JOJO SOBA SAMYAN
2023-10-07,21:36,B28MW,2XR,SHRIMP TEMPURA 5 กุ้งเทมปุระ5ตัว (013),Dine-In,1,219,219.00,0.0,0.0,219.00,VATable,4,โอนเงิน,,SIDE DISH,JOJO SOBA SAMYAN
2023-10-07,21:36,B28MW,2XR,CURRY SOBA โซบะแกงกะหรี่เอ็นวัว (010),Dine-In,1,169,169.00,0.0,0.0,169.00,VATable,4,โอนเงิน,,SOBA AND MORE,JOJO SOBA SAMYAN
2023-10-07,21:36,B28MW,2XR,SOBA โซบะ (002)ร้อน/Hot x 1,Dine-In,1,100,100.00,0.0,0.0,100.00,VATable,4,โอนเงิน,,SOBA,JOJO SOBA SAMYAN
2023-10-07,21:41,HAQ30,2XR,CURRY SOBA โซบะแกงกะหรี่เอ็นวัว (010),Dine-In,1,169,169.00,0.0,0.0,169.00,VATable,5,โอนเงิน,,SOBA AND MORE,JOJO SOBA SAMYAN
2023-10-07,21:41,XD4EB,2XR,CURRY SOBA โซบะแกงกะหรี่เอ็นวัว (010),Dine-In,1,169,169.00,0.0,0.0,169.00,VATable,4,โอนเงิน,,SOBA AND MORE,JOJO SOBA SAMYAN
2023-10-07,21:42,UCE8C,2XR,BEEF SOBA โซบะเนื้อ (008),Dine-In,2,179,358.00,0.0,0.0,358.00,VATable,3,โอนเงิน,,SOBA AND MORE,JOJO SOBA SAMYAN
2023-10-07,21:42,652FB,2XR,OYAKODON โอยาโกะด้ง (015),Dine-In,1,119,119.00,0.0,0.0,0,VATable,1,Void All,Void*เพิ่มรายการผิดwittawadee@gmail.com,DONBURI,JOJO SOBA SAMYAN
2023-10-07,21:54,3N4P9,2XR,CURRY SOBA โซบะแกงกะหรี่เอ็นวัว (010),Take Away,1,169,169.00,0.0,0.0,169.00,VATable,Counter_a78cfdf4acfc294235d591aeb71a207048d6733d3019b68d69647b8c55d45d33,โอนเงิน,,SOBA AND MORE,JOJO SOBA SAMYAN
2023-10-07,21:54,3N4P9,2XR,MINERAL WATER น้ำแร่,Take Away,1,20,20.00,0.0,0.0,20.00,VATable,Counter_a78cfdf4acfc294235d591aeb71a207048d6733d3019b68d69647b8c55d45d33,โอนเงิน,,DRINKS,JOJO SOBA SAMYAN
2023-10-08,12:08,WPPV8,ERC,MINERAL WATER น้ำแร่,Dine-In,1,20,20.00,0.0,0.0,20.00,VATable,1,โอนเงิน,,DRINKS,JOJO SOBA SAMYAN
2023-10-08,12:08,WPPV8,ERC,GENMAI CHA ชาข้าวคั่ว,Dine-In,1,30,30.00,0.0,0.0,30.00,VATable,1,โอนเงิน,,DRINKS,JOJO SOBA SAMYAN
2023-10-08,12:08,WPPV8,ERC,SOBA ORIGINAL (001)ร้อน/Hot x 1,Dine-In,2,149,298.00,0.0,0.0,298.00,VATable,1,โอนเงิน,,SOBA,JOJO SOBA SAMYAN
2023-10-08,12:39,EI0LY,ERC,GREEN TEA ชาเขียวจากสวนเราเอง,Take Away,1,30,30.00,0.0,0.0,30.00,VATable,3,โอนเงิน,,DRINKS,JOJO SOBA SAMYAN
2023-10-08,12:39,EI0LY,ERC,MIXED TEMPURA เทมปุระรวม (012),Take Away,1,270,270.00,0.0,0.0,270.00,VATable,3,โอนเงิน,,SIDE DISH,JOJO SOBA SAMYAN
2023-10-08,12:39,EI0LY,ERC,GENMAI CHA ชาข้าวคั่ว,Take Away,1,30,30.00,0.0,0.0,30.00,VATable,3,โอนเงิน,,DRINKS,JOJO SOBA SAMYAN
2023-10-08,12:39,EI0LY,ERC,ODEN S โอเด้งเล็ก (018),Take Away,1,89,89.00,0.0,0.0,89.00,VATable,3,โอนเงิน,,ODEN,JOJO SOBA SAMYAN
2023-10-08,12:39,EI0LY,ERC,CURRY SOBA โซบะแกงกะหรี่เอ็นวัว (010),Take Away,1,169,169.00,0.0,0.0,169.00,VATable,3,โอนเงิน,,SOBA AND MORE,JOJO SOBA SAMYAN
2023-10-08,12:39,EI0LY,ERC,SOBA โซบะ (002)เพิ่มเส้น x 1เย็น/Cold x 1,Take Away,1,150,150.00,0.0,0.0,150.00,VATable,3,โอนเงิน,,SOBA,JOJO SOBA SAMYAN
2023-10-08,17:04,ROMHH,ERC,SOBA SHRIMP TEMPURA โซบะกุ้งเทมปุระ (007)เย็น/Cold x 1,Dine-In,1,159,159.00,0.0,0.0,159.00,VATable,2,โอนเงิน,,SOBA AND MORE,JOJO SOBA SAMYAN
2023-10-08,17:12,FZOKA,ERC,OYAKODON โอยาโกะด้ง (015),Dine-In,1,119,119.00,0.0,0.0,119.00,VATable,1,โอนเงิน,,DONBURI,JOJO SOBA SAMYAN
2023-10-08,17:12,FZOKA,ERC,SOBA โซบะ (002)เย็น/Cold x 1,Dine-In,1,100,100.00,0.0,0.0,100.00,VATable,1,โอนเงิน,,SOBA,JOJO SOBA SAMYAN
2023-10-08,20:33,HM6CB,ERC,SMOKED CHICKEN ไก่รมควัน (011),Dine-In,1,79,79.00,0.0,0.0,79.00,VATable,4,โอนเงิน,,SIDE DISH,JOJO SOBA SAMYAN
2023-10-08,20:33,HM6CB,ERC,YUZU SOBA โซบะยูสุ (003),Dine-In,1,189,189.00,0.0,0.0,189.00,VATable,4,โอนเงิน,,SOBA,JOJO SOBA SAMYAN
2023-10-08,20:33,HM6CB,ERC,GENMAI CHA ชาข้าวคั่ว,Dine-In,1,30,30.00,0.0,0.0,30.00,VATable,4,โอนเงิน,,DRINKS,JOJO SOBA SAMYAN
2023-10-08,20:33,HM6CB,ERC,GREEN TEA ชาเขียวจากสวนเราเอง,Dine-In,1,30,30.00,0.0,0.0,30.00,VATable,4,โอนเงิน,,DRINKS,JOJO SOBA SAMYAN
2023-10-08,20:33,HM6CB,ERC,CUCUMBER SALAD สลัดแตงกวา (023),Dine-In,1,59,59.00,0.0,0.0,59.00,VATable,4,โอนเงิน,,APPETIZERS,JOJO SOBA SAMYAN
2023-10-08,20:33,HM6CB,ERC,SOBA SHRIMP TEMPURA โซบะกุ้งเทมปุระ (007)เพิ่มกุ้ง1ตัว x 1ร้อน/Hot x 1,Dine-In,1,198,198.00,0.0,0.0,198.00,VATable,4,โอนเงิน,,SOBA AND MORE,JOJO SOBA SAMYAN
2023-10-08,20:33,HM6CB,ERC,STEWED DUCK SOBA โซบะเป็ดพะโล้ (009),Dine-In,1,169,169.00,0.0,0.0,169.00,VATable,4,โอนเงิน,,SOBA AND MORE,JOJO SOBA SAMYAN
2023-10-10,18:12,Y3ZQD,MG2,GREEN TEA ชาเขียวจากสวนเราเอง,Dine-In,1,30,30.00,0.0,0.0,30.00,VATable,3,โอนเงิน,,DRINKS,JOJO SOBA SAMYAN
2023-10-10,18:12,Y3ZQD,MG2,SOBA ORIGINAL (001)เย็น/Cold x 1,Dine-In,1,149,149.00,0.0,0.0,149.00,VATable,3,โอนเงิน,,SOBA,JOJO SOBA SAMYAN
2023-10-10,18:12,Y3ZQD,MG2,YUZU SOBA โซบะยูสุ (003),Dine-In,1,189,189.00,0.0,0.0,189.00,VATable,3,โอนเงิน,,SOBA,JOJO SOBA SAMYAN
2023-10-10,18:12,Y3ZQD,MG2,SMOKED CHICKEN ไก่รมควัน (011),Dine-In,1,79,79.00,0.0,0.0,79.00,VATable,3,โอนเงิน,,SIDE DISH,JOJO SOBA SAMYAN
2023-10-10,18:12,Y3ZQD,MG2,ODEN S โอเด้งเล็ก (018),Dine-In,1,89,89.00,0.0,0.0,89.00,VATable,3,โอนเงิน,,ODEN,JOJO SOBA SAMYAN
2023-10-10,20:33,7V3QS,MG2,ODEN S โอเด้งเล็ก (018),Dine-In,1,89,89.00,0.0,0.0,89.00,VATable,3,Cash,,ODEN,JOJO SOBA SAMYAN
2023-10-10,20:33,7V3QS,MG2,SMOKED CHICKEN ไก่รมควัน (011),Dine-In,1,79,79.00,0.0,0.0,79.00,VATable,3,Cash,,SIDE DISH,JOJO SOBA SAMYAN
2023-10-10,20:33,7V3QS,MG2,SOBA โซบะ (002)เย็น/Cold x 1,Dine-In,1,100,100.00,0.0,0.0,100.00,VATable,3,Cash,,SOBA,JOJO SOBA SAMYAN
2023-10-10,20:33,7V3QS,MG2,SOBA ORIGINAL (001)เย็น/Cold x 1,Dine-In,1,149,149.00,0.0,0.0,149.00,VATable,3,Cash,,SOBA,JOJO SOBA SAMYAN
2023-10-10,20:33,7V3QS,MG2,MINERAL WATER น้ำแร่,Dine-In,1,20,20.00,0.0,0.0,20.00,VATable,3,Cash,,DRINKS,JOJO SOBA SAMYAN
2023-10-10,20:33,7V3QS,MG2,POTATO SALAD สลัดมันฝรั่ง (022),Dine-In,1,59,59.00,0.0,0.0,59.00,VATable,3,Cash,,APPETIZERS,JOJO SOBA SAMYAN
2023-10-10,22:14,L1VMH,MG2,OYAKODON โอยาโกะด้ง (015),Dine-In,1,119,119.00,0.0,0.0,119.00,VATable,1,โอนเงิน,,DONBURI,JOJO SOBA SAMYAN
2023-10-11,12:25,0OQB7,R7U,GREEN TEA ชาเขียวจากสวนเราเอง,Dine-In,1,30,30.00,0.0,0.0,30.00,VATable,3,โอนเงิน,,DRINKS,JOJO SOBA SAMYAN
2023-10-11,12:25,0OQB7,R7U,SOBA ORIGINAL (001)ร้อน/Hot x 1,Dine-In,1,149,149.00,0.0,0.0,149.00,VATable,3,โอนเงิน,,SOBA,JOJO SOBA SAMYAN
